DateTime,Diff,Inc Vol
2020-10-02,-27.75,1904810
2020-10-04,1.25,64660
2020-10-05,23.75,1056748
2020-10-06,-55.5,1700782
2020-10-07,37.5,1317147
2020-10-08,26.75,1079722
2020-10-09,6.75,1084430
2020-10-11,0.25,66033
2020-10-12,13.25,1351609
2020-10-13,-12.0,1583524
2020-10-14,-47.25,1532421
2020-10-15,26.25,1600817
2020-10-16,-21.75,1283384
2020-10-18,14.0,49128
2020-10-19,-36.5,1625493
2020-10-20,-7.25,1704442
2020-10-21,-59.5,1676239
2020-10-22,43.25,1421458
2020-10-23,-0.5,1133637
2020-10-25,-9.75,78208
2020-10-26,-11.0,1893817
2020-10-27,-46.25,1544824
2020-10-28,-55.25,2571034
2020-10-29,-21.0,1925557
2020-10-30,21.25,2351521
2020-11-01,11.5,104046
2020-11-02,36.0,1757776
2020-11-03,52.25,2072736
2020-11-04,50.0,2345624
2020-11-05,3.5,1652001
2020-11-06,42.25,1460110
2020-11-08,31.75,106503
2020-11-09,-78.75,2557777
2020-11-10,43.0,2064786
2020-11-11,-27.75,1291580
2020-11-12,-0.25,1646258
2020-11-13,44.0,1227159
2020-11-15,19.0,66114
2020-11-16,-16.25,1249345
2020-11-17,-4.0,1232042
2020-11-18,-56.0,1279056
2020-11-19,10.75,1261820
2020-11-20,-10.5,1049155
2020-11-22,13.0,47653
2020-11-23,29.5,1170544
2020-11-24,24.25,1245272
2020-11-25,-8.25,941789
2020-11-26,-19.0,118728
2020-11-27,6.25,468872
2020-11-29,-19.25,69562
2020-11-30,23.5,1622935
2020-12-01,-8.75,1282726
2020-12-02,8.25,1008076
2020-12-03,5.75,1049095
2020-12-04,12.5,893134
2020-12-06,-3.0,59337
2020-12-07,-13.0,995567
2020-12-08,18.0,1058987
2020-12-09,-39.5,1626019
2020-12-10,0.5,230471
2020-12-11,-0.25,959051
2020-12-13,-0.5,39576
2020-12-14,-9.0,584509
